,humidity,rain,temperature,timestamp,hour
955,36.6,99,22.9,2024-09-06 14:49:39.218000,15
956,35.8,101,23.1,2024-09-06 14:54:48.510000,15
957,37.1,100,23,2024-09-06 14:59:57.656000,15
958,36.1,100,22.9,2024-09-06 15:05:06.813000,15
959,36,100,23.3,2024-09-06 15:10:16.065000,15
960,36,100,23.8,2024-09-06 15:15:25.424000,15
961,37,100,22.9,2024-09-06 15:20:35.175000,15
962,36.3,100,22.7,2024-09-06 15:25:44.806000,15
963,37.4,101,22.6,2024-09-06 15:30:57.733000,16
964,37.2,99,22.5,2024-09-06 15:36:06.932000,16
965,38,99,22.4,2024-09-06 15:41:18.991000,16
966,37.1,100,22.5,2024-09-06 15:46:28.205000,16
967,37.4,100,22.3,2024-09-06 15:51:37.457000,16
968,37.5,101,22.5,2024-09-06 15:56:46.818000,16
969,38.3,99,22.4,2024-09-06 16:01:56.076000,16
970,38.3,100,22.5,2024-09-06 16:07:09.376000,16
971,37.7,99,22.3,2024-09-06 16:12:19.505000,16
972,38.6,98,22.1,2024-09-06 16:17:37.299000,16
973,38.9,100,22,2024-09-06 16:22:47.891000,16
974,41.1,99,21.9,2024-09-06 16:27:57.073000,16
975,39.5,101,21.9,2024-09-06 16:33:06.331000,17
976,39.4,99,21.8,2024-09-06 16:38:15.577000,17
977,40,97,21.8,2024-09-06 16:43:24.935000,17
978,41.9,100,21.6,2024-09-06 16:48:34.497000,17
979,42.1,100,21.4,2024-09-06 16:53:43.856000,17
980,41.4,100,21.2,2024-09-06 16:58:53.211000,17
981,42.2,101,21,2024-09-06 17:04:02.564000,17
982,43.6,100,21,2024-09-06 17:09:11.921000,17
983,44.1,100,22.1,2024-09-06 17:14:21.171000,17
984,40.6,100,22.5,2024-09-06 17:19:30.527000,17
985,45.2,99,21.2,2024-09-06 17:24:39.877000,17
986,46.9,100,20.3,2024-09-06 17:29:49.234000,17
987,48.8,99,19.7,2024-09-06 17:34:58.589000,18
988,48.9,100,19.4,2024-09-06 17:40:07.943000,18
989,49.9,100,19.2,2024-09-06 17:45:17.305000,18
990,50.5,102,19,2024-09-06 17:50:26.654000,18
991,51,100,18.9,2024-09-06 17:55:36.214000,18
992,51.2,99,18.7,2024-09-06 18:00:45.881000,18
993,52.1,100,18.6,2024-09-06 18:05:55.126000,18
994,52.2,101,18.5,2024-09-06 18:11:04.489000,18
995,52.6,100,18.5,2024-09-06 18:16:13.835000,18
996,52.4,100,18.5,2024-09-06 18:21:23.193000,18
997,51.5,99,18.4,2024-09-06 18:26:32.672000,18
998,51.6,99,18.3,2024-09-06 18:31:42.107000,19
999,51.8,100,18.2,2024-09-06 18:36:51.573000,19
1000,53.7,100,17.9,2024-09-06 18:42:01.024000,19
1001,53.6,99,17.8,2024-09-06 18:47:10.501000,19
1002,54.8,98,17.8,2024-09-06 18:52:20.049000,19
1003,55.6,101,17.7,2024-09-06 18:57:29.495000,19
1004,55.9,101,17.5,2024-09-06 19:02:38.855000,19
1005,56.3,100,17.4,2024-09-06 19:07:48.311000,19
1006,55.9,100,17.4,2024-09-06 19:12:57.699000,19
1007,55.2,100,17.4,2024-09-06 19:18:07.119000,19
1008,57.1,101,17.3,2024-09-06 19:23:16.480000,19
1009,56.5,101,17.3,2024-09-06 19:28:25.930000,19
1010,56.3,99,17.3,2024-09-06 19:33:35.392000,20
1011,57.3,99,17.1,2024-09-06 19:38:44.848000,20
1012,57.3,101,17,2024-09-06 19:43:54.311000,20
1013,57.9,100,16.9,2024-09-06 19:49:03.762000,20
1014,58.5,100,16.9,2024-09-06 19:54:13.225000,20
1015,58.7,101,16.8,2024-09-06 19:59:22.782000,20
1016,58.9,100,16.7,2024-09-06 20:04:32.152000,20
1017,59.5,100,16.6,2024-09-06 20:09:41.594000,20
1018,60.8,99,16.5,2024-09-06 20:14:51.361000,20
1019,61.6,100,16.2,2024-09-06 20:20:00.811000,20
1020,62.6,100,16,2024-09-06 20:25:10.277000,20
1021,63.8,95,15.6,2024-09-06 20:30:19.834000,20
1022,63.9,100,15.4,2024-09-06 20:35:29.289000,21
1023,63.9,99,15.3,2024-09-06 20:40:38.749000,21
1024,62.1,100,15.5,2024-09-06 20:45:48.206000,21
1025,61.8,99,15.6,2024-09-06 20:50:57.672000,21
1026,61.6,101,15.7,2024-09-06 20:56:07.226000,21
1027,61.3,100,15.9,2024-09-06 21:01:17.950000,21
1028,61.3,101,16,2024-09-06 21:06:27.369000,21
1029,61.6,100,16.1,2024-09-06 21:11:36.739000,21
1030,61.5,99,16,2024-09-06 21:16:46.383000,21
1031,61.8,100,16.1,2024-09-06 21:21:55.739000,21
1032,62.4,100,16,2024-09-06 21:27:05.196000,21
1033,63.3,99,15.9,2024-09-06 21:32:14.655000,22
1034,62.6,99,15.9,2024-09-06 21:37:24.214000,22
1035,62.8,99,15.9,2024-09-06 21:42:33.671000,22
1036,62.6,100,15.9,2024-09-06 21:47:43.130000,22
1037,62.6,102,15.9,2024-09-06 21:52:52.594000,22
1038,62.2,100,15.9,2024-09-06 21:58:02.148000,22
1039,62.9,99,15.8,2024-09-06 22:03:11.808000,22
1040,62.8,100,15.8,2024-09-06 22:08:21.774000,22
1041,63.6,100,15.7,2024-09-06 22:13:31.242000,22
1042,64.2,100,15.6,2024-09-06 22:18:40.692000,22
1043,63.9,102,15.4,2024-09-06 22:23:50.151000,22
1044,65,100,15.3,2024-09-06 22:28:59.688000,22
1045,65.1,100,15.3,2024-09-06 22:34:09.064000,23
1046,64.2,101,15.3,2024-09-06 22:39:18.520000,23
1047,66.2,100,15.2,2024-09-06 22:44:27.982000,23
1048,66.4,100,15.1,2024-09-06 22:49:37.538000,23
1049,66.2,100,14.9,2024-09-06 22:54:47.098000,23
1050,66.8,100,14.8,2024-09-06 22:59:56.552000,23
1051,66.4,101,14.6,2024-09-06 23:05:06.014000,23
1052,68.3,100,14,2024-09-06 23:10:15.579000,23
1053,68.9,101,13.8,2024-09-06 23:15:25.135000,23
1054,70.6,99,13.7,2024-09-06 23:20:34.692000,23
1055,69,100,13.9,2024-09-06 23:25:44.357000,23
1056,68.5,101,14,2024-09-06 23:30:54.022000,24
1057,68.4,99,14.1,2024-09-06 23:36:03.576000,24
1058,68.6,101,14.2,2024-09-06 23:41:13.138000,24
1059,68.4,100,14.3,2024-09-06 23:46:22.701000,24
1060,67.8,101,14.4,2024-09-06 23:51:32.364000,24
1061,68.4,100,14.5,2024-09-06 23:56:41.924000,24
1062,68.8,100,14.6,2024-09-07 00:01:51.481000,0
1063,69.6,100,14.5,2024-09-07 00:07:01.040000,0
1064,70.3,101,14.4,2024-09-07 00:12:10.597000,0
1065,69.8,100,14.7,2024-09-07 00:17:20.156000,0
1066,69.3,100,14.7,2024-09-07 00:22:29.721000,0
1067,69.7,101,14.7,2024-09-07 00:27:39.281000,0
1068,69,100,14.7,2024-09-07 00:32:48.840000,1
1069,68.9,101,14.7,2024-09-07 00:37:58.399000,1
1070,68.8,100,14.8,2024-09-07 00:43:07.958000,1
1071,68.3,101,14.8,2024-09-07 00:48:17.522000,1
1072,68.6,96,14.8,2024-09-07 00:53:27.080000,1
1073,68.9,99,14.7,2024-09-07 00:58:36.638000,1
1074,69.1,100,14.6,2024-09-07 01:03:46.197000,1
1075,69.2,101,14.5,2024-09-07 01:08:55.758000,1
1076,69.6,100,14.3,2024-09-07 01:14:05.317000,1
1077,70.7,99,14.2,2024-09-07 01:19:14.874000,1
1078,71.8,100,14.1,2024-09-07 01:24:24.437000,1
1079,72,101,13.9,2024-09-07 01:29:33.996000,1
1080,72.3,100,13.8,2024-09-07 01:34:43.558000,2
1081,72.8,99,13.7,2024-09-07 01:39:53.114000,2
1082,73.5,100,13.6,2024-09-07 01:45:02.674000,2
1083,73.4,100,13.6,2024-09-07 01:50:12.240000,2
1084,72.9,102,13.7,2024-09-07 01:55:21.801000,2
1085,72.3,100,13.8,2024-09-07 02:00:31.356000,2
1086,70,101,14.2,2024-09-07 02:05:41.019000,2
1087,67.9,98,14.5,2024-09-07 02:10:50.679000,2
1088,66,100,14.9,2024-09-07 02:16:00.248000,2
1089,65.5,100,15,2024-09-07 02:21:09.813000,2
1090,64.9,100,15.2,2024-09-07 02:26:19.371000,2
1091,64.3,99,15.3,2024-09-07 02:31:29.289000,3
1092,63.9,99,15.4,2024-09-07 02:36:38.892000,3
1093,62.6,97,15.6,2024-09-07 02:41:48.552000,3
1094,62.8,101,15.6,2024-09-07 02:46:58.216000,3
1095,62.4,100,15.8,2024-09-07 02:52:07.777000,3
1096,62.5,99,15.8,2024-09-07 02:57:17.336000,3
1097,61.9,100,15.9,2024-09-07 03:02:26.995000,3
1098,61.9,99,15.8,2024-09-07 03:07:36.562000,3
1099,61.7,100,15.8,2024-09-07 03:12:46.114000,3
1100,61.5,100,15.8,2024-09-07 03:17:55.673000,3
1101,61.3,100,15.8,2024-09-07 03:23:05.237000,3
1102,61.6,99,15.8,2024-09-07 03:28:14.798000,3
1103,61.3,98,15.7,2024-09-07 03:33:24.352000,4
1104,62.1,99,15.7,2024-09-07 03:38:33.914000,4
1105,61.3,100,15.7,2024-09-07 03:48:55.590000,4
1106,60.9,101,15.7,2024-09-07 03:54:05.048000,4
1107,60.6,100,15.8,2024-09-07 03:59:14.506000,4
1108,62.1,101,15.6,2024-09-07 04:04:24.073000,4
1109,62.4,99,15.4,2024-09-07 04:09:33.420000,4
1110,64.1,100,15.2,2024-09-07 04:14:42.996000,4
1111,64.7,100,14.8,2024-09-07 04:19:52.849000,4
1112,66.4,102,14.7,2024-09-07 04:25:02.411000,4
1113,67.5,100,14.5,2024-09-07 04:30:11.966000,4
1114,68.6,98,14.2,2024-09-07 04:35:21.526000,5
1115,69.3,101,14,2024-09-07 04:40:31.086000,5
1116,69.5,100,14,2024-09-07 04:45:40.905000,5
1117,69.1,100,13.9,2024-09-07 04:50:50.417000,5
1118,69.4,102,13.9,2024-09-07 04:55:59.974000,5
1119,68.3,99,14,2024-09-07 05:01:09.532000,5
1120,67.3,100,14.2,2024-09-07 05:06:19.094000,5
1121,66.9,101,14.2,2024-09-07 05:11:28.659000,5
1122,67.2,101,14.2,2024-09-07 05:16:38.214000,5
1123,66.3,100,14.3,2024-09-07 05:21:47.776000,5
1124,66.8,102,14.2,2024-09-07 05:26:57.333000,5
1125,67.6,98,14.1,2024-09-07 05:32:06.891000,6
1126,68.9,100,13.9,2024-09-07 05:37:16.455000,6
1127,68.7,101,13.9,2024-09-07 05:42:26.104000,6
1128,68,101,13.9,2024-09-07 05:47:35.771000,6
1129,68.1,99,13.9,2024-09-07 05:52:45.339000,6
1130,67.9,100,13.9,2024-09-07 05:57:54.894000,6
1131,65.7,101,14.1,2024-09-07 06:03:04.555000,6
1132,66.1,101,14.3,2024-09-07 06:08:14.116000,6
1133,66,100,14.1,2024-09-07 06:13:23.673000,6
1134,65.2,101,14.2,2024-09-07 06:18:33.233000,6
1135,65.7,101,14.2,2024-09-07 06:23:42.699000,6
1136,65.6,99,14.2,2024-09-07 06:28:52.266000,6
1137,64.6,100,14.3,2024-09-07 06:34:01.811000,7
1138,65.4,99,14.3,2024-09-07 06:39:11.377000,7
1139,64.8,100,14.4,2024-09-07 06:44:20.935000,7
1140,65.2,100,14.5,2024-09-07 06:49:30.495000,7
1141,64.8,99,14.5,2024-09-07 06:54:40.051000,7
1142,65.5,100,14.5,2024-09-07 06:59:49.612000,7
1143,64.7,100,14.6,2024-09-07 07:04:59.173000,7
1144,64.9,100,14.7,2024-09-07 07:10:08.728000,7
1145,65.7,101,14.7,2024-09-07 07:15:18.291000,7
1146,65,100,14.8,2024-09-07 07:20:27.951000,7
1147,65.5,96,14.7,2024-09-07 07:25:37.513000,7
1148,64.7,101,14.9,2024-09-07 07:30:47.073000,8
1149,63.3,100,15.3,2024-09-07 07:35:56.535000,8
1150,62.7,100,15.6,2024-09-07 07:41:05.884000,8
1151,60.4,100,16.1,2024-09-07 07:46:15.445000,8
1152,60,100,16.4,2024-09-07 07:51:24.902000,8
1153,58.8,100,16.6,2024-09-07 07:56:34.460000,8
1154,57.3,100,16.9,2024-09-07 08:01:43.921000,8
1155,57.6,101,17.1,2024-09-07 08:06:53.380000,8
1156,56.8,99,17.2,2024-09-07 08:12:02.836000,8
1157,56.7,100,17.4,2024-09-07 08:17:12.195000,8
1158,56.2,100,17.5,2024-09-07 08:22:21.648000,8
1159,56.5,100,17.9,2024-09-07 08:27:31.104000,8
1160,54,100,18.3,2024-09-07 08:32:40.460000,9
1161,54.3,100,18.8,2024-09-07 08:37:49.918000,9
1162,52.6,95,19.2,2024-09-07 08:42:59.276000,9
1163,53.2,100,19.3,2024-09-07 08:48:08.732000,9
1164,51.6,97,19.4,2024-09-07 08:53:18.084000,9
1165,50.7,99,19.6,2024-09-07 08:58:27.456000,9
1166,52,100,19.4,2024-09-07 09:03:36.802000,9
1167,50.5,100,19.1,2024-09-07 09:14:03.903000,9
1168,51.3,100,19.2,2024-09-07 09:19:13.359000,9
1169,51.6,100,19.1,2024-09-07 09:24:22.813000,9
1170,50.5,99,19.1,2024-09-07 09:29:32.272000,9
1171,50.4,100,19,2024-09-07 09:34:42.039000,10
1172,51.2,102,18.9,2024-09-07 09:39:51.393000,10
1173,50.9,99,19,2024-09-07 09:45:00.747000,10
1174,50.9,99,19.6,2024-09-07 09:50:10.204000,10
1175,49.8,99,19.8,2024-09-07 09:55:19.768000,10
1176,50.1,101,19.7,2024-09-07 10:00:29.121000,10
1177,50.1,99,19.8,2024-09-07 10:10:56.333000,10
1178,47.5,99,20.3,2024-09-07 10:16:05.788000,10
1179,47.8,99,20.4,2024-09-07 10:21:15.141000,10
1180,46.5,99,20.4,2024-09-07 10:26:24.495000,10
1181,48.7,99,20.2,2024-09-07 10:36:51.606000,11
1182,47.6,100,20.3,2024-09-07 10:42:00.977000,11
1183,47.5,99,20.2,2024-09-07 10:47:10.315000,11
1184,49,101,20.3,2024-09-07 10:52:19.771000,11
1185,47.9,100,20.5,2024-09-07 10:57:29.130000,11
1186,48.2,100,20.8,2024-09-07 11:02:38.377000,11
1187,46.4,100,21.2,2024-09-07 11:07:47.734000,11
1188,47.4,100,21.1,2024-09-07 11:12:56.983000,11
1189,46.3,98,21.1,2024-09-07 11:28:41.740000,11
1190,46,100,20.9,2024-09-07 11:33:50.994000,12
1191,45.3,100,21,2024-09-07 11:39:00.366000,12
1192,44.9,101,21.1,2024-09-07 11:49:27.258000,12
1193,38.4,96,15,2024-09-08 13:06:21.059000,13
1194,38.3,104,15,2024-09-08 13:06:59.784000,13
1195,38.6,101,15,2024-09-08 13:12:09.482000,13
1196,37.9,103,15.2,2024-09-08 13:17:19.256000,13
1197,38.7,100,15.6,2024-09-08 13:22:29.318000,13
1198,34.8,99,15.9,2024-09-08 13:27:42.319000,13
1199,34,100,16.3,2024-09-08 13:32:51.929000,14
1200,33,99,16.3,2024-09-08 13:38:01.593000,14
1201,36.1,101,16.1,2024-09-08 13:43:11.966000,14
1202,36.1,102,16.1,2024-09-08 13:48:22.190000,14
1203,36.9,101,15.7,2024-09-08 13:53:31.800000,14
1204,36.6,101,15.8,2024-09-08 13:58:41.458000,14
1205,36.8,100,16,2024-09-08 14:04:00.288000,14
1206,37.4,101,16.6,2024-09-08 14:09:10.654000,14
1207,37.8,97,16.7,2024-09-08 14:14:20.182000,14
1208,34.8,99,16.6,2024-09-08 14:19:29.846000,14
1209,35.9,98,16.2,2024-09-08 14:24:39.605000,14
1210,37,100,16.3,2024-09-08 14:29:49.264000,14
1211,37.9,101,16.1,2024-09-08 14:34:58.928000,15
1212,38.9,102,16.3,2024-09-08 14:40:15.795000,15
1213,37.7,100,16.2,2024-09-08 14:45:25.834000,15
1214,37.1,100,16.4,2024-09-08 14:50:35.599000,15
1215,38.7,100,16.1,2024-09-08 14:55:45.257000,15
1216,37.4,99,16.3,2024-09-08 15:00:54.921000,15
1217,37.5,101,16.2,2024-09-08 15:06:04.575000,15
1218,38,100,16.6,2024-09-08 15:11:14.239000,15
1219,37.2,102,16.3,2024-09-08 15:16:26.873000,15
1220,36,99,16.4,2024-09-08 15:21:36.533000,15
1221,36.4,100,16.1,2024-09-08 15:26:46.708000,15
1222,34.8,100,16.2,2024-09-08 15:32:02.119000,16
1223,36.9,100,16,2024-09-08 15:37:15.020000,16
1224,38.6,101,15.9,2024-09-08 15:42:24.723000,16
1225,38.7,100,16,2024-09-08 15:52:49.895000,16
1226,38.8,100,15.8,2024-09-08 15:58:00.006000,16
1227,40,102,15.6,2024-09-08 16:03:09.604000,16
1228,39.5,100,15.9,2024-09-08 16:08:19.372000,16
1229,38.8,101,15.7,2024-09-08 16:13:29.162000,16
1230,40.4,100,15.4,2024-09-08 16:18:38.905000,16
1231,40.8,100,15.4,2024-09-08 16:23:48.665000,16
1232,41.4,100,15.3,2024-09-08 16:28:58.435000,16
1233,42.6,100,15.3,2024-09-08 16:34:08.194000,17
1234,42.4,102,15.3,2024-09-08 16:39:18.099000,17
1235,43.6,100,15,2024-09-08 16:44:28.065000,17
1236,44.3,101,14.8,2024-09-08 16:49:37.796000,17
1237,44.7,102,14.7,2024-09-08 16:54:47.561000,17
1238,44.4,100,14.7,2024-09-08 16:59:57.224000,17
1239,44.3,100,14.9,2024-09-08 17:05:07.320000,17
1240,45.6,100,14.8,2024-09-08 17:10:17.296000,17
1241,44.8,102,14.8,2024-09-08 17:15:26.927000,17
1242,44.4,100,14.8,2024-09-08 17:20:36.793000,17
1243,46.1,100,14.2,2024-09-08 17:25:49.919000,17
1244,46.6,102,14.1,2024-09-08 17:31:00.376000,18
1245,46.9,97,13.9,2024-09-08 17:36:10.091000,18
1246,48,102,13.8,2024-09-08 17:41:19.846000,18
1247,48.3,101,13.6,2024-09-08 17:46:38.519000,18
1248,49,101,13.5,2024-09-08 17:51:48.178000,18
1249,50.2,99,13.4,2024-09-08 17:57:00.969000,18
1250,50.7,101,13.2,2024-09-08 18:02:12.885000,18
1251,52,98,13.1,2024-09-08 18:07:22.749000,18
1252,52,99,12.9,2024-09-08 18:12:32.873000,18
1253,52.9,101,12.8,2024-09-08 18:17:43.150000,18
1254,52.8,97,12.7,2024-09-08 18:22:53.321000,18
1255,53.5,102,12.6,2024-09-08 18:28:06.781000,18
1256,53.7,101,12.6,2024-09-08 18:33:16.855000,19
1257,55.8,101,12.4,2024-09-08 18:38:27.400000,19
1258,56.3,101,12.2,2024-09-08 18:43:37.361000,19
1259,57.3,100,12,2024-09-08 18:48:47.367000,19
1260,57.7,101,11.9,2024-09-08 18:53:57.437000,19
1261,57.8,101,11.8,2024-09-08 18:59:07.928000,19
1262,57.2,101,11.8,2024-09-08 19:04:20.765000,19
1263,57.2,99,11.8,2024-09-08 19:10:00.443000,19
1264,57.4,104,11.8,2024-09-09 08:05:37.932000,8
1265,60.7,102,10.8,2024-09-09 08:10:47.865000,8
1266,70.9,103,8.9,2024-09-09 08:15:58.002000,8
1267,74.8,104,8.4,2024-09-09 08:21:07.806000,8
1268,75.1,103,8.8,2024-09-09 08:26:18.396000,8
1269,72.2,109,9.1,2024-09-09 08:31:28.253000,9
1270,72.5,104,9.4,2024-09-09 08:36:38.390000,9
1271,72.8,104,9.6,2024-09-09 08:41:56.209000,9
1272,73.5,105,9.7,2024-09-09 08:47:06.048000,9
1273,70.5,104,10,2024-09-09 08:52:15.911000,9
1274,69.4,101,10.2,2024-09-09 08:57:25.778000,9
1275,70.8,103,10.4,2024-09-09 09:02:35.743000,9
1276,69.8,106,10.4,2024-09-09 09:07:45.517000,9
1277,68.7,103,10.4,2024-09-09 09:12:56.318000,9
1278,68.3,104,10.6,2024-09-09 09:18:06.066000,9
1279,66.3,103,10.7,2024-09-09 09:23:15.937000,9
1280,62.6,103,11.2,2024-09-09 09:28:25.694000,9
1281,61.4,102,11.6,2024-09-09 09:33:35.669000,10
1282,59.9,104,11.8,2024-09-09 09:38:45.537000,10
1283,60,99,12,2024-09-09 09:43:55.500000,10
1284,58.3,103,12.1,2024-09-09 09:49:05.977000,10
1285,57.2,104,12.6,2024-09-09 09:54:15.746000,10
1286,57.2,104,12.6,2024-09-09 09:59:25.511000,10
1287,57.8,103,12.9,2024-09-09 10:04:39.935000,10
1288,57.2,103,13,2024-09-09 10:09:49.543000,10
1289,58.4,103,13.1,2024-09-09 10:14:59.309000,10
1290,56.9,102,13.3,2024-09-09 10:20:08.967000,10
1291,56.9,103,13.5,2024-09-09 10:25:22.019000,10
1292,56.5,102,13.9,2024-09-09 10:30:31.677000,10
1293,57.5,103,13.7,2024-09-09 10:35:41.700000,11
1294,57.5,103,14.1,2024-09-09 10:40:54.600000,11
1295,58.2,102,14.4,2024-09-09 10:46:04.346000,11
1296,53,103,14.7,2024-09-09 10:51:14.397000,11
1297,52.9,103,14.8,2024-09-09 10:56:28.630000,11
1298,52.6,103,14.9,2024-09-09 11:01:40.336000,11
1299,50.7,102,15.6,2024-09-09 11:11:59.823000,11
1300,50.6,103,15.7,2024-09-09 11:37:49.054000,12
1301,50,103,15.9,2024-09-09 11:42:58.717000,12
1302,51.1,102,15.5,2024-09-09 12:13:57.611000,12
1303,50.7,102,16.3,2024-09-09 12:19:07.278000,12
1304,47.5,102,16.4,2024-09-09 12:24:18.744000,12
1305,47.2,102,16.7,2024-09-09 12:29:38.351000,12
1306,47.4,101,16,2024-09-09 12:34:50.182000,13
1307,49,101,16.2,2024-09-09 12:39:59.840000,13
1308,46.5,100,16.5,2024-09-09 12:45:09.611000,13
1309,46.4,101,16.9,2024-09-09 12:50:19.170000,13
1310,46,101,16.5,2024-09-09 12:55:28.820000,13
1311,46.9,102,16.9,2024-09-09 13:00:38.699000,13
1312,46.9,103,16.9,2024-09-09 13:05:48.253000,13
1313,46.2,101,17,2024-09-09 13:10:57.922000,13
1314,47.4,102,16.4,2024-09-09 13:16:07.745000,13
1315,46.4,102,16.6,2024-09-09 13:21:17.448000,13
1316,47.3,101,16.7,2024-09-09 13:26:27.222000,13
1317,45.7,102,16.6,2024-09-09 13:31:36.874000,14
1318,46,102,17,2024-09-09 13:36:46.433000,14
1319,47.2,102,16.9,2024-09-09 13:52:15.418000,14
1320,46.4,101,16.5,2024-09-09 13:57:25.081000,14
1321,47.3,103,16.8,2024-09-09 14:02:34.748000,14
1322,45.9,103,16.5,2024-09-09 14:12:54.373000,14
1323,46,100,17.2,2024-09-09 14:18:04.248000,14
1324,44.8,102,17.2,2024-09-09 14:23:25.255000,14
1325,44.8,102,17.1,2024-09-09 14:28:36.795000,14
1326,45.8,101,17.4,2024-09-09 14:33:46.342000,15
1327,46.5,101,17,2024-09-09 14:38:56.123000,15
1328,46.9,101,16.8,2024-09-09 14:49:18.601000,15
1329,60.5,151,10.1,2024-09-10 08:32:51.868000,9
1330,63.3,107,9.3,2024-09-10 08:33:01.698000,9
1331,64.8,107,8.9,2024-09-10 08:38:11.915000,9
1332,80.7,105,5.6,2024-09-10 08:43:22.187000,9
1333,85.3,102,5.2,2024-09-10 08:48:32.357000,9
1334,86.4,102,5.1,2024-09-10 08:53:42.534000,9
1335,87,125,5.2,2024-09-10 08:58:52.711000,9
1336,86.8,103,5.3,2024-09-10 09:04:02.882000,9
1337,86.7,103,5.9,2024-09-10 09:09:12.957000,9
1338,85,104,6.3,2024-09-10 09:14:26.948000,9
1339,83,109,6.9,2024-09-10 09:19:37.628000,9
1340,83.2,102,7.3,2024-09-10 09:24:47.916000,9
1341,82.4,103,7.7,2024-09-10 09:29:58.287000,9
1342,81.3,104,8,2024-09-10 09:35:08.329000,10
1343,79.8,102,8.4,2024-09-10 09:40:18.398000,10
1344,78.4,104,8.9,2024-09-10 09:45:28.469000,10
1345,76.1,104,9.2,2024-09-10 09:50:38.442000,10
1346,75.8,104,9.7,2024-09-10 09:55:48.418000,10
1347,75.3,107,10.1,2024-09-10 10:00:58.274000,10
1348,75.7,102,10.3,2024-09-10 10:06:08.246000,10
1349,74.1,108,10.5,2024-09-10 10:11:19.281000,10
1350,74.8,103,10.6,2024-09-10 10:16:32.940000,10
1351,71.6,104,11.1,2024-09-10 10:21:42.779000,10
1352,70.8,102,11.4,2024-09-10 10:26:52.627000,10
1353,70.8,104,11.5,2024-09-10 10:32:02.497000,11
1354,69.9,102,11.6,2024-09-10 10:37:12.269000,11
1355,66,104,11.9,2024-09-10 10:42:22.019000,11
1356,65.9,103,12.7,2024-09-10 10:47:31.783000,11
1357,63.1,104,12.8,2024-09-10 10:52:41.904000,11
1358,62.4,104,13.2,2024-09-10 10:57:51.620000,11
1359,62.6,105,13.3,2024-09-10 11:03:01.280000,11
1360,61.8,103,13.6,2024-09-10 11:08:10.935000,11
1361,59,103,13.8,2024-09-10 11:13:20.606000,11
1362,58,105,14.1,2024-09-10 11:18:30.267000,11
1363,58.9,104,14,2024-09-10 11:23:41.466000,11
1364,58.2,103,14.3,2024-09-10 11:28:51.530000,11
1365,55.4,103,14.6,2024-09-10 11:34:01.297000,12
1366,55.6,103,14.9,2024-09-10 11:39:10.857000,12
1367,52.6,103,15.3,2024-09-10 11:44:23.596000,12
1368,54.4,103,15.4,2024-09-10 11:49:33.152000,12
1369,53.1,105,15.4,2024-09-10 11:54:42.952000,12
1370,52.7,105,15.7,2024-09-10 11:59:52.478000,12
1371,51.4,107,16.4,2024-09-10 12:05:02.138000,12
1372,51.5,105,16.3,2024-09-10 12:10:12.813000,12
1373,51.1,105,16.4,2024-09-10 12:15:22.382000,12
1374,51.3,105,16.4,2024-09-10 12:20:31.941000,12
1375,49.8,106,16.7,2024-09-10 12:30:57.357000,12
1376,49.7,106,16.9,2024-09-10 12:36:06.765000,13
1377,48.2,105,16.9,2024-09-10 12:41:16.324000,13
1378,49.9,106,17,2024-09-10 12:46:25.778000,13
1379,50,107,17.5,2024-09-10 12:51:35.238000,13
1380,48,105,17.4,2024-09-10 12:56:44.701000,13
1381,50.5,104,17.5,2024-09-10 13:01:54.152000,13
1382,49.1,106,17.8,2024-09-10 13:07:03.608000,13
1383,46.6,105,17.9,2024-09-10 13:12:13.065000,13
1384,46.5,104,17.7,2024-09-10 13:17:22.631000,13
1385,45.7,104,17.8,2024-09-10 13:22:32.081000,13
1386,45.3,106,18.3,2024-09-10 13:27:41.438000,13
1387,45.3,104,19.7,2024-09-10 13:32:50.791000,14
1388,46.4,105,19.5,2024-09-10 13:38:00.258000,14
1389,47.9,104,19.5,2024-09-10 13:43:09.497000,14
1390,43.6,104,19.4,2024-09-10 13:48:18.851000,14
1391,43.1,103,19.3,2024-09-10 13:53:28.207000,14
1392,44,104,19.4,2024-09-10 13:58:37.567000,14
1393,43.3,104,19.4,2024-09-10 14:03:47.024000,14
1394,44.1,104,19.3,2024-09-10 14:09:00.800000,14
1395,41.2,104,19.1,2024-09-10 14:14:10.235000,14
1396,41.4,102,19.1,2024-09-10 14:19:19.791000,14
1397,42.5,104,19.4,2024-09-10 14:24:29.250000,14
1398,39.3,102,19.5,2024-09-10 14:29:38.710000,14
1399,40.6,103,19.6,2024-09-10 14:34:47.961000,15
1400,36.1,103,19.7,2024-09-10 14:39:57.315000,15
1401,35.5,103,19.8,2024-09-10 14:45:06.785000,15
1402,35.8,101,19.8,2024-09-10 14:50:16.130000,15
1403,36.9,103,19.9,2024-09-10 14:55:25.478000,15
1404,33.5,103,20.7,2024-09-10 15:00:34.840000,15
1405,35.5,103,19.7,2024-09-10 15:05:44.195000,15
1406,34.2,103,19.7,2024-09-10 15:11:02.690000,15
1407,32.7,102,19.7,2024-09-10 15:16:12.325000,15
1408,32.6,103,19.5,2024-09-10 15:21:21.779000,15
1409,32.3,103,19.5,2024-09-10 15:26:31.368000,15
1410,31.9,102,19.8,2024-09-10 15:31:40.936000,16
1411,30.3,103,19.7,2024-09-10 15:36:50.575000,16
